transaction_year,transaction_month,transaction_day,line,station_name,station_number,town,longitude,latitude,passage_cnt,passanger_cnt,date
2025,2,10,T1-KABATAS-BAGCILAR,Yusufpaşa,,Fatih,,,15852,14580,2025-02-10
2025,7,7,T1-KABATAS-BAGCILAR,Tophane,,Beyoğlu,,,8715,7189,2025-07-07
2025,12,29,T1-KABATAS-BAGCILAR,Yusufpaşa,,Fatih,,,16487,14800,2025-12-29
2025,6,8,T1-KABATAS-BAGCILAR,Haseki,,Fatih,,,3386,2506,2025-06-08
2025,3,20,T1-KABATAS-BAGCILAR,Laleli,,Fatih,,,14725,13282,2025-03-20
2025,3,14,T1-KABATAS-BAGCILAR,Beyazıt,,Fatih,,,21363,18987,2025-03-14
2025,4,28,T1-KABATAS-BAGCILAR,Keresteciler,,Güngören,,410.115,3384,3176,2025-04-28
2025,11,11,T1-KABATAS-BAGCILAR,Cami,,Güngören,,,4768,4529,2025-11-11
2025,4,23,T1-KABATAS-BAGCILAR,Topkapı,,Zeytinburnu,,,12148,11087,2025-04-23
2025,2,10,T1-KABATAS-BAGCILAR,Fındıklı,,Beyoğlu,,,2337,2026,2025-02-10
2025,11,10,T1-KABATAS-BAGCILAR,Haseki,,Fatih,,,3825,3447,2025-11-10
2025,9,2,T1-KABATAS-BAGCILAR,Atatürk Öğrenci Yurdu,,Zeytinburnu,,,24561,23034,2025-09-02
2025,9,6,T1-KABATAS-BAGCILAR,Güneştepe,,Güngören,,,2398,2220,2025-09-06
2025,7,25,T1-KABATAS-BAGCILAR,Akşemsettin,,Zeytinburnu,,,10275,9563,2025-07-25
2025,9,10,T1-KABATAS-BAGCILAR,Sultanahmet,,Fatih,,,17199,12771,2025-09-10
2025,4,7,T1-KABATAS-BAGCILAR,Beyazıt,,Fatih,,,23612,20452,2025-04-07
2025,2,26,T1-KABATAS-BAGCILAR,Aksaray,,Fatih,,,10143,8998,2025-02-26
2025,3,10,T1-KABATAS-BAGCILAR,Beyazıt,,Fatih,,,21277,19171,2025-03-10
2025,9,10,T1-KABATAS-BAGCILAR,Kabataş 2,,Beyoğlu,,,10751,8912,2025-09-10
2025,5,29,T1-KABATAS-BAGCILAR,Topkapı,,Zeytinburnu,,,14583,13818,2025-05-29
2025,2,23,T1-KABATAS-BAGCILAR,Atatürk Öğrenci Yurdu,,Zeytinburnu,,,10894,10278,2025-02-23
2025,1,6,T1-KABATAS-BAGCILAR,Laleli,,Fatih,,,14848,12914,2025-01-06
2025,1,5,T1-KABATAS-BAGCILAR,Zeytinburnu 2,,Bakırköy,,,3753,3575,2025-01-05
2025,4,3,T1-KABATAS-BAGCILAR,MehmetAkif,,Güngören,,,2176,2056,2025-04-03
2025,2,24,T1-KABATAS-BAGCILAR,Çapa,,Fatih,,,16354,15350,2025-02-24
2025,8,27,T1-KABATAS-BAGCILAR,Çemberlitaş,,Fatih,,,12835,11029,2025-08-27
2025,1,22,T1-KABATAS-BAGCILAR,Eminönü 2,,Fatih,,,21208,17335,2025-01-22
2025,2,16,T1-KABATAS-BAGCILAR,Tophane,,Beyoğlu,,,8151,6660,2025-02-16
2025,5,13,T1-KABATAS-BAGCILAR,Eminönü 2,,Fatih,,,20548,16699,2025-05-13
2025,2,26,T1-KABATAS-BAGCILAR,Bağcılar,,Bağcılar,,,10060,9601,2025-02-26
2025,5,6,T1-KABATAS-BAGCILAR,Kabataş,,Beyoğlu,,,3023,2438,2025-05-06
2025,1,1,T1-KABATAS-BAGCILAR,Mithatpaşa,,Zeytinburnu,,,2861,2590,2025-01-01
2025,5,13,T1-KABATAS-BAGCILAR,Zeytinburnu 2,,Bakırköy,,,19067,18151,2025-05-13
2025,11,15,T1-KABATAS-BAGCILAR,Kabataş 2,,Beyoğlu,,,13207,11015,2025-11-15
2025,2,28,T1-KABATAS-BAGCILAR,Eminönü 2,,Fatih,,,21321,18062,2025-02-28
2025,12,19,T1-KABATAS-BAGCILAR,Çapa,,Fatih,,,15287,14429,2025-12-19
2025,8,20,T1-KABATAS-BAGCILAR,Gülhane,,Fatih,,,8969,6885,2025-08-20
2025,10,14,T1-KABATAS-BAGCILAR,Sultanahmet,,Fatih,,,16097,12181,2025-10-14
2025,7,18,T1-KABATAS-BAGCILAR,Mithatpaşa,,Zeytinburnu,,,1874,1768,2025-07-18
2025,11,12,T1-KABATAS-BAGCILAR,Eminönü 2,,Fatih,,,23167,18099,2025-11-12
2025,10,12,T1-KABATAS-BAGCILAR,Gülhane,,Fatih,,,6902,5167,2025-10-12
2025,11,12,T1-KABATAS-BAGCILAR,Atatürk Öğrenci Yurdu,,Zeytinburnu,,,32462,31031,2025-11-12
2025,9,27,T1-KABATAS-BAGCILAR,Mithatpaşa,,Zeytinburnu,,,2035,1848,2025-09-27
2025,12,28,T1-KABATAS-BAGCILAR,Yusufpaşa,,Fatih,,,7287,5988,2025-12-28
2025,12,26,T1-KABATAS-BAGCILAR,Haseki,,Fatih,,,4074,3520,2025-12-26
2025,9,16,T1-KABATAS-BAGCILAR,Çapa,,Fatih,,,14446,13561,2025-09-16
2025,9,18,T1-KABATAS-BAGCILAR,Zeytinburnu 2,,Bakırköy,,,8944,8572,2025-09-18
2025,3,28,T1-KABATAS-BAGCILAR,Fındıkzade,,Fatih,,,13686,12376,2025-03-28
2025,10,9,T1-KABATAS-BAGCILAR,Bağcılar,,Bağcılar,,,8538,8152,2025-10-09
2025,3,30,T1-KABATAS-BAGCILAR,Keresteciler,,Güngören,,410.115,453,385,2025-03-30
2025,3,5,T1-KABATAS-BAGCILAR,MehmetAkif,,Güngören,,,3403,3231,2025-03-05
2025,1,11,T1-KABATAS-BAGCILAR,Eminönü 2,,Fatih,,,15432,12840,2025-01-11
2025,8,21,T1-KABATAS-BAGCILAR,Aksaray,,Fatih,,,20079,15889,2025-08-21
2025,8,13,T1-KABATAS-BAGCILAR,Akşemsettin,,Zeytinburnu,,,10069,9350,2025-08-13
2025,3,10,T1-KABATAS-BAGCILAR,Mithatpaşa,,Zeytinburnu,,,2100,2010,2025-03-10
2025,11,12,T1-KABATAS-BAGCILAR,Mithatpaşa,,Zeytinburnu,,,3511,3329,2025-11-12
2025,5,24,T1-KABATAS-BAGCILAR,Zeytinburnu 2,,Bakırköy,,,16650,15554,2025-05-24
2025,6,17,T1-KABATAS-BAGCILAR,Kabataş 2,,Beyoğlu,,,11174,9502,2025-06-17
2025,5,24,T1-KABATAS-BAGCILAR,Merkezefendi,,Zeytinburnu,,,3837,3493,2025-05-24
2025,8,26,T1-KABATAS-BAGCILAR,Gülhane,,Fatih,,,7435,5861,2025-08-26
2025,2,1,T1-KABATAS-BAGCILAR,Laleli,,Fatih,,,9818,8107,2025-02-01
2025,4,4,T1-KABATAS-BAGCILAR,Güneştepe,,Güngören,,,3007,2787,2025-04-04
2025,8,20,T1-KABATAS-BAGCILAR,Karaköy,,Beyoğlu,,,16557,13224,2025-08-20
2025,3,30,T1-KABATAS-BAGCILAR,Akşemsettin,,Zeytinburnu,,,8310,6987,2025-03-30
2025,12,24,T1-KABATAS-BAGCILAR,Akşemsettin,,Zeytinburnu,,,12264,11552,2025-12-24
2025,6,20,T1-KABATAS-BAGCILAR,Güngören,,Güngören,288.775,,11932,11058,2025-06-20
2025,6,24,T1-KABATAS-BAGCILAR,Kabataş,,Beyoğlu,,,2659,2195,2025-06-24
2025,10,15,T1-KABATAS-BAGCILAR,Güneştepe,,Güngören,,,3036,2912,2025-10-15
2025,12,16,T1-KABATAS-BAGCILAR,Güneştepe,,Güngören,,,3156,2989,2025-12-16
2025,3,2,T1-KABATAS-BAGCILAR,Tophane,,Beyoğlu,,,6696,5601,2025-03-02
2025,1,9,T1-KABATAS-BAGCILAR,Bağcılar,,Bağcılar,,,9671,9213,2025-01-09
2025,1,7,T1-KABATAS-BAGCILAR,Haseki,,Fatih,,,3641,3277,2025-01-07
2025,2,13,T1-KABATAS-BAGCILAR,Mithatpaşa,,Zeytinburnu,,,3690,3542,2025-02-13
2025,10,16,T1-KABATAS-BAGCILAR,Yusufpaşa,,Fatih,,,16122,14725,2025-10-16
2025,12,26,T1-KABATAS-BAGCILAR,Akşemsettin,,Zeytinburnu,,,12256,11496,2025-12-26
2025,8,10,T1-KABATAS-BAGCILAR,Sirkeci,,Fatih,,,13305,10031,2025-08-10
2025,2,23,T1-KABATAS-BAGCILAR,Zeytinburnu 2,,Bakırköy,,,10972,10164,2025-02-23
2025,2,2,T1-KABATAS-BAGCILAR,Soğanlı,,Güngören,,,5406,4929,2025-02-02
2025,8,27,T1-KABATAS-BAGCILAR,Kabataş,,Beyoğlu,,,2986,2278,2025-08-27
2025,1,4,T1-KABATAS-BAGCILAR,Kabataş,,Beyoğlu,,,2434,1724,2025-01-04
2025,4,15,T1-KABATAS-BAGCILAR,Cami,,Güngören,,,5500,5260,2025-04-15
2025,4,12,T1-KABATAS-BAGCILAR,Atatürk Öğrenci Yurdu,,Zeytinburnu,,,20607,19691,2025-04-12
2025,4,10,T1-KABATAS-BAGCILAR,Fındıkzade,,Fatih,,,12211,11224,2025-04-10
2025,7,20,T1-KABATAS-BAGCILAR,Zeytinburnu 2,,Bakırköy,,,10962,9843,2025-07-20
2025,2,16,T1-KABATAS-BAGCILAR,Atatürk Öğrenci Yurdu,,Zeytinburnu,,,11443,10738,2025-02-16
2025,5,3,T1-KABATAS-BAGCILAR,Beyazıt,,Fatih,,,20978,16973,2025-05-03
2025,10,13,T1-KABATAS-BAGCILAR,Çapa,,Fatih,,,15942,15006,2025-10-13
2025,4,20,T1-KABATAS-BAGCILAR,Atatürk Öğrenci Yurdu,,Zeytinburnu,,,14935,13917,2025-04-20
2025,12,24,T1-KABATAS-BAGCILAR,Kabataş 2,,Beyoğlu,,,10750,9169,2025-12-24
2025,7,24,T1-KABATAS-BAGCILAR,Topkapı,,Zeytinburnu,,,10626,9987,2025-07-24
2025,4,19,T1-KABATAS-BAGCILAR,Kabataş,,Beyoğlu,,,2470,1694,2025-04-19
2025,10,26,T1-KABATAS-BAGCILAR,Mithatpaşa,,Zeytinburnu,,,1367,1253,2025-10-26
2025,12,5,T1-KABATAS-BAGCILAR,MehmetAkif,,Güngören,,,3741,3576,2025-12-05
2025,12,24,T1-KABATAS-BAGCILAR,Çemberlitaş,,Fatih,,,13986,12324,2025-12-24
2025,11,2,T1-KABATAS-BAGCILAR,Akıncılar,,Güngören,,,2469,2275,2025-11-02
2025,2,27,T1-KABATAS-BAGCILAR,Karaköy,,Beyoğlu,,,15535,13579,2025-02-27
2025,12,4,T1-KABATAS-BAGCILAR,Keresteciler,,Güngören,,410.115,3222,3063,2025-12-04
2025,2,22,T1-KABATAS-BAGCILAR,Zeytinburnu 2,,Bakırköy,,,5803,5562,2025-02-22
2025,5,26,T1-KABATAS-BAGCILAR,Beyazıt,,Fatih,,,22337,19418,2025-05-26
2025,1,21,T1-KABATAS-BAGCILAR,Akıncılar,,Güngören,,,4047,3798,2025-01-21
2025,6,16,T1-KABATAS-BAGCILAR,Eminönü 2,,Fatih,,,21800,17265,2025-06-16
2025,12,13,T1-KABATAS-BAGCILAR,Mithatpaşa,,Zeytinburnu,,,2944,2748,2025-12-13
2025,10,10,T1-KABATAS-BAGCILAR,Tophane,,Beyoğlu,,,12771,10322,2025-10-10
2025,3,20,T1-KABATAS-BAGCILAR,Güneştepe,,Güngören,,,2979,2858,2025-03-20
2025,3,28,T1-KABATAS-BAGCILAR,Zeytinburnu 2,,Bakırköy,,,17266,16492,2025-03-28
2025,9,16,T1-KABATAS-BAGCILAR,Akıncılar,,Güngören,,,3893,3694,2025-09-16
2025,8,29,T1-KABATAS-BAGCILAR,Haseki,,Fatih,,,3971,3332,2025-08-29
2025,3,11,T1-KABATAS-BAGCILAR,MehmetAkif,,Güngören,,,3283,3121,2025-03-11
2025,4,6,T1-KABATAS-BAGCILAR,Mithatpaşa,,Zeytinburnu,,,2004,1832,2025-04-06
2025,11,4,T1-KABATAS-BAGCILAR,Laleli,,Fatih,,,15562,13430,2025-11-04
2025,4,25,T1-KABATAS-BAGCILAR,Güngören,,Güngören,288.775,,10507,9851,2025-04-25
2025,2,18,T1-KABATAS-BAGCILAR,Akıncılar,,Güngören,,,4171,3998,2025-02-18
2025,4,2,T1-KABATAS-BAGCILAR,Aksaray,,Fatih,,,14717,12211,2025-04-02
2025,11,26,T1-KABATAS-BAGCILAR,Cami,,Güngören,,,4822,4622,2025-11-26
2025,1,9,T1-KABATAS-BAGCILAR,Fındıkzade,,Fatih,,,11723,10836,2025-01-09
2025,3,6,T1-KABATAS-BAGCILAR,Haseki,,Fatih,,,3473,3205,2025-03-06
2025,11,28,T1-KABATAS-BAGCILAR,Çemberlitaş,,Fatih,,,14105,12438,2025-11-28
2025,1,30,T1-KABATAS-BAGCILAR,Atatürk Öğrenci Yurdu,,Zeytinburnu,,,26995,25710,2025-01-30
2025,11,8,T1-KABATAS-BAGCILAR,Cami,,Güngören,,,4534,4164,2025-11-08
2025,5,26,T1-KABATAS-BAGCILAR,Keresteciler,,Güngören,,410.115,3183,3021,2025-05-26
2025,2,20,T1-KABATAS-BAGCILAR,Atatürk Öğrenci Yurdu,,Zeytinburnu,,,21255,20472,2025-02-20
2025,12,22,T1-KABATAS-BAGCILAR,Mithatpaşa,,Zeytinburnu,,,2016,1948,2025-12-22
2025,6,25,T1-KABATAS-BAGCILAR,Bağcılar,,Bağcılar,,,8855,8360,2025-06-25
2025,4,21,T1-KABATAS-BAGCILAR,Aksaray,,Fatih,,,21409,17548,2025-04-21
2025,12,24,T1-KABATAS-BAGCILAR,Keresteciler,,Güngören,,410.115,3121,2977,2025-12-24
2025,6,11,T1-KABATAS-BAGCILAR,Zeytinburnu 2,,Bakırköy,,,16613,15802,2025-06-11
2025,12,28,T1-KABATAS-BAGCILAR,Güngören,,Güngören,288.775,,5860,5279,2025-12-28
2025,4,24,T1-KABATAS-BAGCILAR,Tophane,,Beyoğlu,,,8937,6933,2025-04-24
2025,5,6,T1-KABATAS-BAGCILAR,Keresteciler,,Güngören,,410.115,3548,3323,2025-05-06
2025,3,21,T1-KABATAS-BAGCILAR,Sultanahmet,,Fatih,,,16267,12730,2025-03-21
2025,11,15,T1-KABATAS-BAGCILAR,Beyazıt,,Fatih,,,18463,15521,2025-11-15
2025,5,2,T1-KABATAS-BAGCILAR,Mithatpaşa,,Zeytinburnu,,,2164,2079,2025-05-02
2025,9,5,T1-KABATAS-BAGCILAR,Tophane,,Beyoğlu,,,11327,8897,2025-09-05
2025,8,19,T1-KABATAS-BAGCILAR,Cami,,Güngören,,,4310,4083,2025-08-19
2025,1,20,T1-KABATAS-BAGCILAR,MehmetAkif,,Güngören,,,2507,2347,2025-01-20
2025,8,18,T1-KABATAS-BAGCILAR,Çemberlitaş,,Fatih,,,13584,11556,2025-08-18
2025,6,6,T1-KABATAS-BAGCILAR,Güngören,,Güngören,288.775,,6883,5677,2025-06-06
2025,9,8,T1-KABATAS-BAGCILAR,Sultanahmet,,Fatih,,,18099,13352,2025-09-08
2025,10,10,T1-KABATAS-BAGCILAR,Yusufpaşa,,Fatih,,,17267,15615,2025-10-10
2025,2,6,T1-KABATAS-BAGCILAR,Karaköy,,Beyoğlu,,,12185,10470,2025-02-06
2025,9,16,T1-KABATAS-BAGCILAR,Sultanahmet,,Fatih,,,16997,12588,2025-09-16
2025,10,16,T1-KABATAS-BAGCILAR,Cami,,Güngören,,,4973,4738,2025-10-16
2025,7,1,T1-KABATAS-BAGCILAR,Çapa,,Fatih,,,13966,13035,2025-07-01
2025,7,17,T1-KABATAS-BAGCILAR,Mithatpaşa,,Zeytinburnu,,,2890,2728,2025-07-17
2025,5,13,T1-KABATAS-BAGCILAR,Merkezefendi,,Zeytinburnu,,,4652,4324,2025-05-13
2025,6,18,T1-KABATAS-BAGCILAR,Çapa,,Fatih,,,14198,13349,2025-06-18
2025,12,17,T1-KABATAS-BAGCILAR,Atatürk Öğrenci Yurdu,,Zeytinburnu,,,32971,31842,2025-12-17
2025,4,16,T1-KABATAS-BAGCILAR,Akşemsettin,,Zeytinburnu,,,13374,12471,2025-04-16
2025,1,22,T1-KABATAS-BAGCILAR,Çemberlitaş,,Fatih,,,13383,11969,2025-01-22
2025,3,17,T1-KABATAS-BAGCILAR,Kabataş,,Beyoğlu,,,2516,2155,2025-03-17
2025,7,9,T1-KABATAS-BAGCILAR,Güngören,,Güngören,288.775,,9885,9252,2025-07-09
2025,10,27,T1-KABATAS-BAGCILAR,Zeytinburnu 2,,Bakırköy,,,17208,16376,2025-10-27
2025,2,12,T1-KABATAS-BAGCILAR,Sirkeci,,Fatih,,,16777,14836,2025-02-12
2025,12,7,T1-KABATAS-BAGCILAR,Aksaray,,Fatih,,,9919,7920,2025-12-07
2025,7,23,T1-KABATAS-BAGCILAR,Çemberlitaş,,Fatih,,,12882,11012,2025-07-23
2025,1,23,T1-KABATAS-BAGCILAR,Mithatpaşa,,Zeytinburnu,,,3402,3201,2025-01-23
2025,12,2,T1-KABATAS-BAGCILAR,Bağcılar,,Bağcılar,,,9030,8628,2025-12-02
2025,7,1,T1-KABATAS-BAGCILAR,Fındıkzade,,Fatih,,,10934,9919,2025-07-01
2025,12,6,T1-KABATAS-BAGCILAR,Aksaray,,Fatih,,,19227,16123,2025-12-06
2025,8,22,T1-KABATAS-BAGCILAR,Keresteciler,,Güngören,,410.115,2877,2711,2025-08-22
2025,12,14,T1-KABATAS-BAGCILAR,Cami,,Güngören,,,3289,2985,2025-12-14
2025,6,8,T1-KABATAS-BAGCILAR,Çapa,,Fatih,,,7756,6794,2025-06-08
2025,5,11,T1-KABATAS-BAGCILAR,Beyazıt,,Fatih,,,7203,5617,2025-05-11
2025,1,25,T1-KABATAS-BAGCILAR,Zeytinburnu 2,,Bakırköy,,,15263,14186,2025-01-25
2025,11,12,T1-KABATAS-BAGCILAR,MehmetAkif,,Güngören,,,2871,2700,2025-11-12
2025,3,31,T1-KABATAS-BAGCILAR,Topkapı,,Zeytinburnu,,,13187,10410,2025-03-31
2025,11,27,T1-KABATAS-BAGCILAR,Laleli,,Fatih,,,14550,12600,2025-11-27
2025,11,9,T1-KABATAS-BAGCILAR,Kabataş,,Beyoğlu,,,2137,1510,2025-11-09
2025,7,13,T1-KABATAS-BAGCILAR,Bağcılar,,Bağcılar,,,6321,5561,2025-07-13
2025,11,29,T1-KABATAS-BAGCILAR,Mithatpaşa,,Zeytinburnu,,,2648,2476,2025-11-29
2025,10,14,T1-KABATAS-BAGCILAR,Soğanlı,,Güngören,,,7131,6759,2025-10-14
2025,7,24,T1-KABATAS-BAGCILAR,Soğanlı,,Güngören,,,6241,5844,2025-07-24
2025,10,20,T1-KABATAS-BAGCILAR,Aksaray,,Fatih,,,21499,17912,2025-10-20
2025,2,14,T1-KABATAS-BAGCILAR,Fındıklı,,Beyoğlu,,,2825,2367,2025-02-14
2025,9,17,T1-KABATAS-BAGCILAR,Bağcılar,,Bağcılar,,,8557,8073,2025-09-17
2025,9,1,T1-KABATAS-BAGCILAR,Güneştepe,,Güngören,,,2675,2538,2025-09-01
2025,10,22,T1-KABATAS-BAGCILAR,Topkapı,,Zeytinburnu,,,12874,12229,2025-10-22
2025,6,21,T1-KABATAS-BAGCILAR,Topkapı,,Zeytinburnu,,,9901,9170,2025-06-21
2025,8,3,T1-KABATAS-BAGCILAR,Merkezefendi,,Zeytinburnu,,,2136,1899,2025-08-03
2025,8,28,T1-KABATAS-BAGCILAR,Zeytinburnu 2,,Bakırköy,,,6889,6619,2025-08-28
2025,8,21,T1-KABATAS-BAGCILAR,Beyazıt,,Fatih,,,20844,17074,2025-08-21
2025,9,10,T1-KABATAS-BAGCILAR,Yusufpaşa,,Fatih,,,15884,14233,2025-09-10
2025,10,11,T1-KABATAS-BAGCILAR,Karaköy,,Beyoğlu,,,16826,13352,2025-10-11
2025,3,14,T1-KABATAS-BAGCILAR,Akıncılar,,Güngören,,,4387,4162,2025-03-14
2025,12,25,T1-KABATAS-BAGCILAR,Eminönü 2,,Fatih,,,19327,15192,2025-12-25
2025,11,1,T1-KABATAS-BAGCILAR,Akşemsettin,,Zeytinburnu,,,10147,9355,2025-11-01
2025,6,17,T1-KABATAS-BAGCILAR,Kabataş,,Beyoğlu,,,2748,2257,2025-06-17
2025,6,14,T1-KABATAS-BAGCILAR,Sirkeci,,Fatih,,,18451,15593,2025-06-14
2025,1,18,T1-KABATAS-BAGCILAR,Beyazıt,,Fatih,,,16981,15005,2025-01-18
2025,5,28,T1-KABATAS-BAGCILAR,Sultanahmet,,Fatih,,,16261,12368,2025-05-28
2025,1,25,T1-KABATAS-BAGCILAR,Çemberlitaş,,Fatih,,,9782,8442,2025-01-25
2025,1,11,T1-KABATAS-BAGCILAR,Kabataş,,Beyoğlu,,,2017,1583,2025-01-11
2025,7,21,T1-KABATAS-BAGCILAR,Fındıkzade,,Fatih,,,10498,9294,2025-07-21
2025,10,31,T1-KABATAS-BAGCILAR,Sirkeci,,Fatih,,,21804,18878,2025-10-31
2025,9,20,T1-KABATAS-BAGCILAR,Zeytinburnu 2,,Bakırköy,,,8145,7596,2025-09-20
2025,7,1,T1-KABATAS-BAGCILAR,Güngören,,Güngören,288.775,,10505,9864,2025-07-01
2025,5,30,T1-KABATAS-BAGCILAR,Mithatpaşa,,Zeytinburnu,,,2136,2047,2025-05-30
2025,5,21,T1-KABATAS-BAGCILAR,Beyazıt,,Fatih,,,22400,19710,2025-05-21
2025,8,26,T1-KABATAS-BAGCILAR,Sirkeci,,Fatih,,,19654,16397,2025-08-26
2025,4,29,T1-KABATAS-BAGCILAR,Fındıkzade,,Fatih,,,11861,10868,2025-04-29
2025,6,11,T1-KABATAS-BAGCILAR,Sirkeci,,Fatih,,,19226,16713,2025-06-11
2025,11,23,T1-KABATAS-BAGCILAR,MehmetAkif,,Güngören,,,1630,1511,2025-11-23
2025,2,2,T1-KABATAS-BAGCILAR,Fındıkzade,,Fatih,,,5732,5008,2025-02-02
2025,12,8,T1-KABATAS-BAGCILAR,Soğanlı,,Güngören,,,6898,6531,2025-12-08
2025,2,28,T1-KABATAS-BAGCILAR,Zeytinburnu 2,,Bakırköy,,,8981,8745,2025-02-28
2025,11,1,T1-KABATAS-BAGCILAR,Çemberlitaş,,Fatih,,,10569,8983,2025-11-01
2025,11,12,T1-KABATAS-BAGCILAR,Kabataş 2,,Beyoğlu,,,11610,9851,2025-11-12
2025,3,14,T1-KABATAS-BAGCILAR,Cami,,Güngören,,,5500,5210,2025-03-14
2025,2,3,T1-KABATAS-BAGCILAR,Sultanahmet,,Fatih,,,13663,11064,2025-02-03
2025,11,23,T1-KABATAS-BAGCILAR,Merkezefendi,,Zeytinburnu,,,2628,2424,2025-11-23
2025,9,14,T1-KABATAS-BAGCILAR,Eminönü 2,,Fatih,,,20665,14575,2025-09-14
2025,10,6,T1-KABATAS-BAGCILAR,Akşemsettin,,Zeytinburnu,,,14301,13182,2025-10-06
2025,12,14,T1-KABATAS-BAGCILAR,Merkezefendi,,Zeytinburnu,,,2760,2519,2025-12-14
2025,12,28,T1-KABATAS-BAGCILAR,Çemberlitaş,,Fatih,,,5069,3648,2025-12-28
2025,10,18,T1-KABATAS-BAGCILAR,Cami,,Güngören,,,4429,4132,2025-10-18
2025,2,24,T1-KABATAS-BAGCILAR,Akıncılar,,Güngören,,,4380,4181,2025-02-24
2025,11,16,T1-KABATAS-BAGCILAR,Yusufpaşa,,Fatih,,,8045,6935,2025-11-16
2025,5,15,T1-KABATAS-BAGCILAR,Mithatpaşa,,Zeytinburnu,,,3728,3544,2025-05-15
2025,3,25,T1-KABATAS-BAGCILAR,Gülhane,,Fatih,,,6178,5215,2025-03-25
2025,3,9,T1-KABATAS-BAGCILAR,Kabataş,,Beyoğlu,,,1258,1003,2025-03-09
2025,8,1,T1-KABATAS-BAGCILAR,Fındıklı,,Beyoğlu,,,2964,2325,2025-08-01
2025,10,25,T1-KABATAS-BAGCILAR,Eminönü 2,,Fatih,,,25119,18445,2025-10-25
2025,11,24,T1-KABATAS-BAGCILAR,Akşemsettin,,Zeytinburnu,,,12508,11707,2025-11-24
2025,6,2,T1-KABATAS-BAGCILAR,Beyazıt,,Fatih,,,21525,18793,2025-06-02
2025,11,29,T1-KABATAS-BAGCILAR,Soğanlı,,Güngören,,,6105,5729,2025-11-29
2025,5,9,T1-KABATAS-BAGCILAR,Karaköy,,Beyoğlu,,,18495,15094,2025-05-09
2025,3,20,T1-KABATAS-BAGCILAR,Mithatpaşa,,Zeytinburnu,,,3576,3405,2025-03-20
2025,4,10,T1-KABATAS-BAGCILAR,Sultanahmet,,Fatih,,,16865,12595,2025-04-10
2025,5,18,T1-KABATAS-BAGCILAR,Merkezefendi,,Zeytinburnu,,,2518,2283,2025-05-18
2025,3,14,T1-KABATAS-BAGCILAR,Merkezefendi,,Zeytinburnu,,,4757,4437,2025-03-14
2025,2,10,T1-KABATAS-BAGCILAR,Mithatpaşa,,Zeytinburnu,,,3588,3423,2025-02-10
2025,3,20,T1-KABATAS-BAGCILAR,Soğanlı,,Güngören,,,7217,6870,2025-03-20
2025,1,26,T1-KABATAS-BAGCILAR,Çemberlitaş,,Fatih,,,4402,3371,2025-01-26
2025,6,16,T1-KABATAS-BAGCILAR,Akıncılar,,Güngören,,,4100,3866,2025-06-16
2025,5,13,T1-KABATAS-BAGCILAR,Haseki,,Fatih,,,3871,3523,2025-05-13
2025,5,12,T1-KABATAS-BAGCILAR,Zeytinburnu 2,,Bakırköy,,,8755,8511,2025-05-12
2025,1,1,T1-KABATAS-BAGCILAR,Beyazıt,,Fatih,,,18427,14381,2025-01-01
2025,3,1,T1-KABATAS-BAGCILAR,Fındıklı,,Beyoğlu,,,2049,1675,2025-03-01
2025,3,26,T1-KABATAS-BAGCILAR,Pazartekke,,Fatih,,,5360,5053,2025-03-26
2025,7,1,T1-KABATAS-BAGCILAR,Keresteciler,,Güngören,,410.115,2912,2755,2025-07-01
2025,8,13,T1-KABATAS-BAGCILAR,Zeytinburnu 2,,Bakırköy,,,6830,6577,2025-08-13
2025,1,29,T1-KABATAS-BAGCILAR,Haseki,,Fatih,,,3464,3142,2025-01-29
2025,3,13,T1-KABATAS-BAGCILAR,Cami,,Güngören,,,5294,5006,2025-03-13
2025,4,19,T1-KABATAS-BAGCILAR,Haseki,,Fatih,,,3531,3073,2025-04-19
2025,7,23,T1-KABATAS-BAGCILAR,Zeytinburnu 2,,Bakırköy,,,14223,13454,2025-07-23
2025,11,3,T1-KABATAS-BAGCILAR,Soğanlı,,Güngören,,,7193,6836,2025-11-03
2025,10,3,T1-KABATAS-BAGCILAR,Haseki,,Fatih,,,4087,3573,2025-10-03
2025,10,31,T1-KABATAS-BAGCILAR,Atatürk Öğrenci Yurdu,,Zeytinburnu,,,32360,30991,2025-10-31
2025,2,25,T1-KABATAS-BAGCILAR,Akşemsettin,,Zeytinburnu,,,13352,12487,2025-02-25
2025,7,13,T1-KABATAS-BAGCILAR,Güngören,,Güngören,288.775,,6175,5470,2025-07-13
2025,6,21,T1-KABATAS-BAGCILAR,Beyazıt,,Fatih,,,18639,15605,2025-06-21
2025,1,14,T1-KABATAS-BAGCILAR,Laleli,,Fatih,,,13010,11614,2025-01-14
2025,1,29,T1-KABATAS-BAGCILAR,Keresteciler,,Güngören,,410.115,3419,3207,2025-01-29
2025,9,8,T1-KABATAS-BAGCILAR,Keresteciler,,Güngören,,410.115,3219,3015,2025-09-08
2025,9,14,T1-KABATAS-BAGCILAR,Topkapı,,Zeytinburnu,,,6505,5744,2025-09-14
2025,11,10,T1-KABATAS-BAGCILAR,Bağcılar,,Bağcılar,,,9970,9250,2025-11-10
2025,5,11,T1-KABATAS-BAGCILAR,Güneştepe,,Güngören,,,2379,2200,2025-05-11
